"Year","y","LnCoverage","AC15","Premium","Fire5","lnDeduct","Freq","yAvg","Classes","Error_S","lnDeduct_err"
2009,15000,5.587115616,1,93438,1,8.517193191,1,15000,"school",0.678779212012066,9.19597240301207
2010,79252.62,5.739467039,1,108815,1,8.517193191,10,7925.262,"school",-0.114595066867194,8.40259812413281
2006,22772.5,3.588095063,0,14466,1,8.517193191,2,11386.25,"school",-0.496090637223609,8.02110255377639
2009,15881.71,3.893161989,1,18646,1,7.824046011,1,15881.71,"school",-0.0515784852251369,7.77246752577486
2010,140244.37,3.841523843,1,18173,1,7.824046011,2,70122.185,"school",1.16987918680399,8.99392519780399
2007,25918.09,4.06799287,0,37402,0,7.824046011,1,25918.09,"school",0,7.824046011
2006,22500,3.774688023,1,27022,1,9.210340372,1,22500,"school",3.0823563540825,12.2926967260825
2008,71071.24,3.875938957,1,27972,1,9.210340372,1,71071.24,"school",1.52598348559162,10.7363238575916
2010,23119.45,3.907574506,1,27877,1,8.517193191,1,23119.45,"school",1.79410340051116,10.3112965915112
2007,17094.28,3.279957679,0,13288,1,8.517193191,1,17094.28,"school",-1.82888167736631,6.6883115136337
2009,37837.34,4.669904704,0,39475,1,7.824046011,1,37837.34,"school",1.46137769249578,9.28542370349578
2006,1991.6,4.317006504,1,38981,1,8.517193191,1,1991.6,"school",0.326653774931371,8.84384696593137
2006,2032.62,3.305089924,0,30521,1,6.907755279,1,2032.62,"school",-2.17930289259546,4.72845238640454
2009,2311.86,3.468211118,0,28230,1,6.907755279,1,2311.86,"school",0.773873809948804,7.6816290889488
2010,3000,3.434947969,0,26997,1,6.907755279,1,3000,"school",-0.235797827507633,6.67195745149237
2007,7216.31,3.353655533,0,14590,0,7.824046011,2,3608.155,"school",0,7.824046011
2008,8108.36,3.402489913,0,13818,0,7.824046011,2,4054.18,"school",0,7.824046011
2010,12604.16,3.48724825,1,16349,1,6.907755279,1,12604.16,"school",2.1753479653424,9.0831032443424
2006,10549.55,3.537948652,1,20981,0,6.907755279,2,5274.775,"school",0,6.907755279
2008,12604.42,3.653306213,1,18914,0,6.907755279,2,6302.21,"school",0,6.907755279
2006,52699,3.659169476,1,13202,1,9.210340372,2,26349.5,"school",-1.13785972710913,8.07248064489087
2007,93433.27,3.15226185,1,14735,1,7.824046011,2,46716.635,"school",-0.638992469705451,7.18505354129455
2006,3756.06,4.359153912,1,43787,1,6.214608098,2,1878.03,"school",-1.37554817957198,4.83905991842802
2007,6797.11,4.423408029,1,40856,1,6.214608098,3,2265.703333,"school",-0.263052082328159,5.95155601567184
2008,2829.59,4.475848822,1,50086,1,6.214608098,3,943.1966667,"school",0.597107116388372,6.81171521438837
2009,11645.08,4.539147759,1,48678,1,6.907755279,2,5822.54,"school",-1.0868637783007,5.8208915006993
2010,1500,4.502180336,1,38792,1,6.907755279,1,1500,"school",1.23335124282512,8.14110652182512
2006,3884.32,3.853076606,1,19327,1,7.824046011,1,3884.32,"school",-1.79436241846044,6.02968359253956
2008,98176.51,3.326840579,1,18381,0,6.214608098,1,98176.51,"school",0,6.214608098
2006,6539.76,3.592221544,0,16704,1,7.824046011,1,6539.76,"school",-1.55656869445752,6.26747731654249
2010,13493.2,3.741690286,1,16868,1,7.824046011,1,13493.2,"school",2.14054802994625,9.96459404094625
2006,11954.16,3.895415237,1,29506,1,6.214608098,2,5977.08,"school",-1.50883576464731,4.70577233335269
2007,32691.06,3.944071289,1,28912,1,6.214608098,2,16345.53,"school",0.611905036243348,6.82651313424335
2007,13744.29,4.568494749,0,40488,1,7.824046011,2,6872.145,"school",-0.56601133004872,7.25803468095128
2009,40330,4.683328871,1,34602,1,8.517193191,1,40330,"school",0.608083554741638,9.12527674574164
2010,10458,4.646109786,1,36463,1,8.517193191,1,10458,"school",2.50847937629878,11.0256725672988
2007,6902.45,3.426944398,1,16007,0,6.907755279,1,6902.45,"school",0,6.907755279
2008,4284.86,3.474917622,1,15824,0,6.907755279,1,4284.86,"school",0,6.907755279
2009,66350,3.545799389,1,14560,0,6.907755279,1,66350,"school",0,6.907755279
2006,718.9,3.022986335,0,14593,0,6.214608098,2,359.45,"school",0,6.214608098
2009,27953.36,3.205120087,0,16028,0,6.214608098,2,13976.68,"school",0,6.214608098
2006,1607.25,3.504483938,1,34594,1,6.214608098,1,1607.25,"school",2.35655593375436,8.57116403175436
2007,851.74,3.556604015,1,35744,1,6.214608098,1,851.74,"school",-0.491496549948282,5.72311154805172
2008,86404.55,3.605390204,1,35692,1,6.214608098,1,86404.55,"school",-3.39425477156471,2.82035332643529
2010,6044.05,3.94454394,1,45454,1,6.214608098,2,3022.025,"school",3.70977067270378,9.92437877070378
2006,19212.1,2.673798174,1,8262,1,6.907755279,2,9606.05,"school",0.990791751889759,7.89854703088976
2006,1044.67,3.27753858,0,10605,1,7.824046011,1,1044.67,"school",0.804032172919125,8.62807818391913
2009,52500,3.448137073,0,11319,1,7.824046011,1,52500,"school",-0.0199022790746476,7.80414373192535
2010,14978.08,3.421819804,0,10719,1,7.824046011,1,14978.08,"school",0.757662797503159,8.58170880850316
2010,10960,2.162553649,1,5564,1,8.517193191,1,10960,"school",-0.244147022351771,8.27304616864823
2007,7991.77,2.333784975,1,5777,1,6.214608098,2,3995.885,"school",0.624856728414033,6.83946482641403
2007,2151.39,3.437926339,0,13383,0,6.214608098,2,1075.695,"school",0,6.214608098
2008,12584,3.489990859,0,14426,0,6.214608098,2,6292,"school",0,6.214608098
2009,4960.45,3.536939633,0,15120,0,6.214608098,2,2480.225,"school",0,6.214608098
2010,4531.6,3.607046699,1,15111,0,6.214608098,3,1510.533333,"school",0,6.214608098
2006,4755,4.331021588,1,34209,1,6.907755279,1,4755,"school",-0.594485513448612,6.31326976555139
2007,19800.53,4.378625068,1,36676,1,6.907755279,3,6600.176667,"school",-2.03516642139288,4.87258885760712
2008,25112.1,4.431887915,1,37000,1,6.907755279,1,25112.1,"school",1.46723377133807,8.37498905033807
2009,8117.04,4.500432565,1,34221,1,6.907755279,1,8117.04,"school",2.25727358283153,9.16502886183153
2010,146070.88,4.468061339,1,35747,1,6.907755279,4,36517.72,"school",-0.458571615085412,6.44918366391459
2006,7319.86,4.538754651,1,52402,1,6.214608098,4,1829.965,"school",-1.86150821979938,4.35309987820062
2007,5950.44,4.58948988,1,53160,1,6.214608098,5,1190.088,"school",0.953919446213194,7.16852754421319
2009,4811.81,4.738047247,1,34263,1,7.824046011,2,2405.905,"school",-0.0664063720746871,7.75763963892531
2010,6995,4.750844192,1,39332,1,7.824046011,1,6995,"school",-2.57434507588999,5.24970093511001
2007,5298.03,3.371154926,0,17467,0,6.214608098,2,2649.015,"school",0,6.214608098
2010,2346,3.461029815,1,17198,0,6.214608098,1,2346,"school",0,6.214608098
2006,5682.8,4.678832533,1,48441,1,10.1266311,3,1894.266667,"school",0.00316644598786864,10.1297975459879
2007,3290.95,4.741641328,1,45848,1,10.1266311,4,822.7375,"school",-0.936183549972951,9.19044755002705
2008,1962.5,4.795689309,1,48395,1,10.1266311,1,1962.5,"school",-0.506439800743211,9.62019129925679
2009,2170,4.864378715,1,41468,1,10.1266311,1,2170,"school",-1.71785411171378,8.40877698828622
2010,9000,4.830633517,1,40092,1,10.1266311,4,2250,"school",2.67820228166278,12.8048333816628
2006,2619.34,0.875223707,1,2592,0,6.214608098,1,2619.34,"school",0,6.214608098
2007,3785.9,4.226318094,1,36971,1,6.214608098,2,1892.95,"school",-0.491829606699599,5.7227784913004
2008,7358,4.279895967,1,43340,1,6.214608098,3,2452.666667,"school",-2.38466515866327,3.82994293933673
2010,17604.91,4.298903783,1,34600,1,6.907755279,3,5868.303333,"school",0.292890934009161,7.20064621300916
2006,76626.07,3.812668506,1,18109,1,7.824046011,2,38313.035,"school",0.390894146260106,8.21494015726011
2010,4045.08,3.204662046,0,9613,1,6.214608098,2,2022.54,"school",-1.46424599570735,4.75036210229265
2006,11508.65,2.816326083,0,9527,0,6.214608098,2,5754.325,"school",0,6.214608098
2010,14526.67,2.802126529,1,7086,1,7.824046011,1,14526.67,"school",-4.29090683348982,3.53313917751018
2006,2871.5,3.199476305,0,11524,0,6.214608098,1,2871.5,"school",0,6.214608098
2007,76039.03,4.107581483,1,29792,1,7.824046011,5,15207.806,"school",-0.951305911997953,6.87274009900205
2008,13690.45,4.159993014,1,31395,1,7.824046011,5,2738.09,"school",0.847373601333999,8.671419612334
2010,79953.22,4.188853391,1,27698,1,7.824046011,1,79953.22,"school",-0.0887068363634393,7.73533917463656
2007,46115.23,2.634464657,1,9755,0,6.907755279,2,23057.615,"school",0,6.907755279
2009,3542.15,2.741424821,1,9460,0,6.907755279,1,3542.15,"school",0,6.907755279
2010,5277.55,2.729117649,1,9345,0,6.907755279,4,1319.3875,"school",0,6.907755279
2006,3108.13,2.355304101,0,7905,1,6.907755279,1,3108.13,"school",-0.145824649214265,6.76193062978574
2007,17897.87,2.404030143,0,8079,1,6.907755279,2,8948.935,"school",0.832985661527272,7.74074094052727
2006,123735.59,6.139603558,1,227297,1,6.214608098,58,2133.372241,"school",-1.76224412454148,4.45236397345852
2007,55589.15,6.238794718,1,240753,1,6.214608098,38,1462.872368,"school",1.6290402710695,7.8436483690695
2008,83567.65,6.303628404,1,262345,1,6.214608098,55,1519.411818,"school",-0.00793747217842873,6.20667062582157
2009,33775.73,6.362613592,1,220310,1,6.907755279,16,2110.983125,"school",1.05056681060549,7.95832208960549
2010,54567.09,6.343881385,1,216220,1,6.907755279,16,3410.443125,"school",1.5359576983365,8.4437129773365
2006,8870.1,4.670258703,1,55497,1,6.907755279,2,4435.05,"school",0.33193491566306,7.23969019466306
2007,2157.18,4.72558617,1,54142,1,6.907755279,2,1078.59,"school",-1.30514227602321,5.60261300297679
2009,1725.96,4.845300317,1,50857,1,6.907755279,1,1725.96,"school",1.72734842089157,8.63510369989157
2010,23833,4.797684363,1,60615,1,6.907755279,1,23833,"school",-2.97084011818751,3.93691516081249
2010,2374.22,4.187158371,1,23042,1,7.824046011,1,2374.22,"school",-0.809176358496659,7.01486965250334
2007,2183.26,3.145275484,1,15097,0,6.214608098,1,2183.26,"school",0,6.214608098
2008,2564.8,3.196918559,1,15897,0,6.214608098,1,2564.8,"school",0,6.214608098
2010,1035,3.221774659,1,15043,0,6.214608098,1,1035,"school",0,6.214608098
2006,25119.13,3.632661025,0,35167,1,6.907755279,4,6279.7825,"school",-0.37974708125409,6.52800819774591
2007,28998.25,3.679294111,0,34072,1,6.907755279,3,9666.083333,"school",-0.24673917107837,6.66101610792163
2008,9741.5,3.733174985,1,35122,1,6.907755279,2,4870.75,"school",1.51569255689731,8.42344783589731
2009,17739.04,3.794344489,1,32003,1,6.907755279,1,17739.04,"school",0.202330045859586,7.11008532485959
2010,5310,3.765556983,1,31095,1,6.907755279,1,5310,"school",0.604765049118252,7.51252032811825
2007,33227.38,2.886453536,1,5558,1,8.517193191,1,33227.38,"school",-0.103458124022757,8.41373506697724
2009,21805.99,3.061186016,1,9823,1,6.214608098,1,21805.99,"school",-0.367855243061525,5.84675285493848
2010,12260.65,2.622002142,1,6744,1,7.824046011,2,6130.325,"school",1.03309991804947,8.85714592904947
2010,5149.04,3.642970376,0,16811,0,6.907755279,1,5149.04,"school",0,6.907755279
2006,6069.53,4.140172279,1,30150,1,6.907755279,1,6069.53,"school",1.70249018567121,8.61024546467121
2007,27184.38,4.188711343,1,33628,1,6.214608098,3,9061.46,"school",-3.5693129517531,2.6452951462469
2010,6755.41,4.273048012,1,34435,1,6.214608098,2,3377.705,"school",0.850688665668874,7.06529676366887
2007,8925.99,3.096878798,1,12835,0,6.214608098,3,2975.33,"school",0,6.214608098
2008,13653,3.138353385,1,13379,0,6.214608098,3,4551,"school",0,6.214608098
2006,6505.21,3.706644517,1,20358,1,6.907755279,2,3252.605,"school",0.556577248203618,7.46433252720362
2007,42288.33,3.759627042,1,19320,1,7.824046011,5,8457.666,"school",-0.631649110470981,7.19239690052902
2008,19750,3.811528012,1,20802,1,7.824046011,1,19750,"school",1.41253700552299,9.23658301652299
2006,3193.65,4.44162818,0,48401,1,6.907755279,2,1596.825,"school",-0.578133037454681,6.32962224154532
2007,56928,4.589765023,0,44313,1,7.824046011,1,56928,"school",-0.422315639071244,7.40173037192876
2008,13398.32,4.642200126,1,52924,1,6.907755279,2,6699.16,"school",1.273508653917,8.181263932917
2009,1506.3,4.701321912,1,47340,1,6.907755279,1,1506.3,"school",2.55415823673774,9.46191351573774
2010,54345.56,4.662138541,1,45520,1,6.907755279,3,18115.18667,"school",0.401111886251721,7.30886716525172
2007,46833.2,3.982894636,1,25226,0,8.517193191,1,46833.2,"school",0,8.517193191
2009,13000,4.085095555,1,23184,0,8.517193191,1,13000,"school",0,8.517193191
2006,11485.96,4.609680947,1,45203,1,6.907755279,3,3828.653333,"school",-0.627068880896175,6.28068639810382
2007,12883.26,4.662172689,1,47641,1,6.907755279,5,2576.652,"school",-1.76618707904506,5.14156819995494
2008,1740.7,4.714856962,1,47985,1,6.907755279,4,435.175,"school",-0.491682476818109,6.41607280218189
2009,3569.5,4.774465814,1,43826,1,6.907755279,2,1784.75,"school",-1.39592620834807,5.51182907065193
2010,199451,4.73148142,1,43117,1,6.907755279,2,99725.5,"school",-0.384591934700521,6.52316334429948
2006,72445.9,4.893342636,0,45356,0,8.517193191,2,36222.95,"school",0,8.517193191
2007,144036.9,4.957374606,0,42666,0,8.517193191,3,48012.3,"school",0,8.517193191
2010,96209.19,5.071962841,1,47847,0,8.517193191,2,48104.595,"school",0,8.517193191
2006,8292.4,4.398129202,1,40650,1,6.214608098,3,2764.133333,"school",0.585770417477109,6.80037851547711
2007,11439.04,4.44799507,1,41872,1,6.214608098,4,2859.76,"school",-1.26526126284973,4.94934683515027
2008,4677.2,4.492918704,1,43797,1,6.214608098,3,1559.066667,"school",3.93480111260247,10.1494092106025
2009,2528.5,4.527116132,1,34222,1,6.907755279,4,632.125,"school",0.231723761672658,7.13947904067266
2006,4154.98,2.162253028,0,6518,0,6.907755279,1,4154.98,"school",0,6.907755279
2009,750,4.782554818,1,29852,1,9.210340372,1,750,"school",1.678694100092,10.889034472092
2006,14941.33,2.621346704,0,13066,1,6.214608098,1,14941.33,"school",-3.40003026877537,2.81457782922463
2010,1430,2.767081774,0,12253,1,6.214608098,1,1430,"school",1.10060721299947,7.31521531099947
2009,27909.77,3.400975357,0,8397,1,8.517193191,1,27909.77,"school",-1.9550157291948,6.5621774618052
2010,101785,3.36487867,0,7811,1,8.517193191,1,101785,"school",1.3661821608371,9.8833753518371
2008,9500.45,2.381607804,0,4545,1,8.517193191,1,9500.45,"school",0.591341749669429,9.10853494066943
2010,15000,2.40935149,0,4117,1,8.517193191,2,7500,"school",-0.60530120566254,7.91189198533746
2007,14713.65,2.795565962,0,9824,1,6.907755279,2,7356.825,"school",1.96691811624997,8.87467339524997
2008,12698.65,2.848153477,0,10009,1,6.907755279,1,12698.65,"school",-1.04153768946579,5.86621758953421
2009,4118,2.913081484,0,9575,1,6.907755279,1,4118,"school",-0.862385011160324,6.04537026783968
2006,7500,4.962041847,1,54297,1,9.61580548,2,3750,"school",-1.486890070914,8.128915409086
2010,184449.28,5.142256661,1,53041,1,9.61580548,2,92224.64,"school",-0.992444056292827,8.62336142370717
2007,2335.4,3.110605792,1,10993,1,6.214608098,1,2335.4,"school",1.40388090787638,7.61848900587638
2006,12648.54,3.185808518,1,11852,1,6.907755279,4,3162.135,"school",0.644176745808889,7.55193202480889
2007,4873.5,3.310533159,1,13152,1,6.907755279,2,2436.75,"school",1.49296053649276,8.40071581549276
2008,67199.45,3.352481885,1,13430,1,6.907755279,1,67199.45,"school",-0.579442301019173,6.32831297798083
2010,3287.75,3.36900795,1,11619,1,6.907755279,1,3287.75,"school",0.559021877177228,7.46677715617723
2010,900,2.728576423,0,10718,0,6.214608098,2,450,"school",0,6.214608098
2006,65788.96,4.776454843,1,51033,1,9.210340372,2,32894.48,"school",0.362657567322029,9.57299793932203
2009,80045.56,4.924228731,1,46777,1,9.210340372,1,80045.56,"school",-2.11841655492267,7.09192381707733
2008,142254.14,5.310621593,1,50619,1,10.1266311,3,47418.04667,"school",2.64149668674368,12.7681277867437
2010,68291.66,5.354700937,1,65596,1,9.210340372,4,17072.915,"school",0.199694783142535,9.41003515514253
2007,20335,4.295989478,1,23489,1,9.61580548,2,10167.5,"school",1.13714232772254,10.7529478077225
2006,17298.55,3.348467828,1,19068,0,6.214608098,1,17298.55,"school",0,6.214608098
2007,14217.35,3.400852422,1,20093,0,6.214608098,1,14217.35,"school",0,6.214608098
2009,5742.87,3.522553877,1,16935,0,6.907755279,1,5742.87,"school",0,6.907755279
2008,236200.19,4.991111193,1,50014,1,8.517193191,1,236200.19,"school",1.4186621785924,9.9358553695924
2010,12218,5.058442334,1,47204,1,8.517193191,3,4072.666667,"school",-0.0751051131261076,8.44208807787389
2007,3610.53,4.680765981,1,22650,1,10.1266311,4,902.6325,"school",-0.454226897722934,9.67240420227707
2008,1347.52,4.729474198,1,23781,1,10.1266311,4,336.88,"school",1.32737137237431,11.4540024723743
2009,2262,4.772166746,1,21273,1,10.1266311,3,754,"school",-1.55554938858731,8.57108171141269
2010,17300.25,5.090649011,1,30875,1,10.1266311,2,8650.125,"school",2.9280226157077,13.0546537157077
2009,27302.28,4.030807619,1,21960,1,8.517193191,1,27302.28,"school",-0.569807832577766,7.94738535842223
2010,7002,3.991935797,1,21664,1,8.517193191,2,3501,"school",2.45689798639932,10.9740911773993
2006,43500,4.684731473,1,38981,1,8.517193191,1,43500,"school",2.24608582913784,10.7632790201378
2007,9237.64,4.713275817,1,40110,1,8.517193191,2,4618.82,"school",0.123228801911797,8.6404219929118
2010,63671.93,4.79593537,1,35096,1,8.517193191,1,63671.93,"school",0.842491842539811,9.35968503353981
2006,17549.76,3.697055365,1,31859,1,6.214608098,3,5849.92,"school",-1.52175935987891,4.69284873812109
2010,15500,3.827620049,1,19300,1,6.214608098,1,15500,"school",0.479760771788463,6.69436886978846
2006,25263.73,3.853348622,1,28291,1,7.824046011,2,12631.865,"school",1.55007504116485,9.37412105216485
2007,14480.01,3.902747965,1,29723,1,7.824046011,2,7240.005,"school",0.14716103513907,7.97120704613907
2007,31268.74,2.885977785,0,16667,1,6.907755279,2,15634.37,"school",-0.67452844445794,6.23322683454206
2008,3218.36,2.937928039,0,16989,1,6.907755279,1,3218.36,"school",-0.974031187336923,5.93372409166308
2010,2554,2.965094442,1,14354,1,6.907755279,1,2554,"school",-0.0533554867800611,6.85439979221994
2009,65330,4.410668135,1,23051,0,10.1266311,1,65330,"school",0,10.1266311
2010,55313.37,3.561826829,1,13739,0,8.517193191,1,55313.37,"school",0,8.517193191
2006,29986.94,4.292389071,1,36571,1,6.214608098,2,14993.47,"school",1.58802291205001,7.80263101005001
2007,8239.1,4.365302373,1,35403,1,6.214608098,2,4119.55,"school",-0.718846784553684,5.49576131344632
2010,1725,4.52949072,1,37084,1,6.214608098,1,1725,"school",-0.179736023459037,6.03487207454096
2007,35487.34,2.039920784,1,3999,0,6.214608098,1,35487.34,"school",0,6.214608098
2007,44612.77,2.525033923,0,8119,0,6.214608098,1,44612.77,"school",0,6.214608098
2008,9091.66,2.571624491,0,8377,0,6.214608098,1,9091.66,"school",0,6.214608098
2009,1206.71,2.641539461,0,8281,0,6.214608098,1,1206.71,"school",0,6.214608098
2006,870,2.689040591,0,8684,1,6.214608098,1,870,"school",-1.92218299392035,4.29242510407965
2007,1092,2.741291083,0,8838,1,6.214608098,3,364,"school",0.734201650717102,6.9488097487171
2008,10740.89,1.995379674,1,5958,0,7.824046011,1,10740.89,"school",0,7.824046011
2009,17500,2.056806414,1,5397,0,7.824046011,1,17500,"school",0,7.824046011
2007,21005,3.197259466,1,9297,1,7.824046011,1,21005,"school",1.94262294053467,9.76666895153467
2006,22400.4,4.334718285,1,48835,1,6.214608098,1,22400.4,"school",2.22355136305157,8.43815946105157
2007,9893.77,4.283920203,1,45690,1,6.214608098,3,3297.923333,"school",1.21007598081186,7.42468407881186
2008,6539.52,4.250735531,0,17540,0,10.1266311,1,6539.52,"school",0,10.1266311
2007,14974,2.558055883,1,10329,1,6.907755279,3,4991.333333,"school",-2.77719273350578,4.13056254549422
2010,3681,2.612102725,1,9403,1,6.907755279,2,1840.5,"school",0.715957247793125,7.62371252679312
2006,4121.76,3.828368424,1,26673,1,7.824046011,1,4121.76,"school",0.677497100003526,8.50154311100353
2010,20414.29,3.96439266,1,22656,1,7.824046011,3,6804.763333,"school",-0.52490458332427,7.29914142767573
2010,9803.56,4.126244182,1,30972,1,8.517193191,1,9803.56,"school",0.253227595724687,8.77042078672469
2007,72044.34,5.034205632,1,55287,1,9.210340372,2,36022.17,"school",-1.2833504970521,7.9269898749479
2008,1562.65,5.083793397,1,54871,1,9.210340372,1,1562.65,"school",1.00885981339388,10.2192001853939
2010,447988.82,5.107836025,1,49593,1,9.210340372,3,149329.6067,"school",-0.485842339935373,8.72449803206463
2006,19039,4.257778038,1,31087,1,8.517193191,1,19039,"school",-2.33055394581917,6.18663924518083
2009,599023.9,4.505545975,1,29871,1,8.517193191,1,599023.9,"school",-0.545773712680823,7.97141947831918
2006,39535,4.392401306,0,32333,1,7.824046011,1,39535,"school",2.02659187508747,9.85063788608747
2008,95645,4.486533272,1,30197,1,7.824046011,1,95645,"school",-0.496507296408159,7.32753871459184
2010,1085863.87,4.49823048,1,26059,1,7.824046011,3,361954.6233,"school",1.08835185201782,8.91239786301782
2006,8985.5,3.008688281,1,12156,1,6.907755279,1,8985.5,"school",1.40596134460371,8.31371662360371
2009,10476.62,3.577084392,0,12162,0,6.907755279,1,10476.62,"school",0,6.907755279
2008,3385.35,3.80311612,1,17936,1,6.907755279,1,3385.35,"school",0.00653338481653996,6.91428866381654
2008,41528.67,5.166101132,1,54321,1,9.61580548,2,20764.335,"school",-0.523303461841278,9.09250201815872
2006,990.4,2.905184068,0,16624,1,8.517193191,1,990.4,"school",-0.786755448874417,7.73043774212558
2007,53881.92,2.953725098,0,14767,1,8.517193191,1,53881.92,"school",1.09851007440413,9.61570326540414
2006,16632.71,4.234283272,1,43478,1,6.907755279,1,16632.71,"school",-1.57955070762386,5.32820457137614
2007,2719.67,4.28925606,1,43018,1,6.907755279,2,1359.835,"school",0.36569636590105,7.27345164490105
2006,20020.1,3.323705784,1,21378,0,6.214608098,1,20020.1,"school",0,6.214608098
2008,12080.25,3.427047828,1,23705,0,6.214608098,1,12080.25,"school",0,6.214608098
2010,5995.55,3.165522009,1,13746,0,6.907755279,2,2997.775,"school",0,6.907755279
2010,40000,5.0241155,1,27366,1,10.1266311,2,20000,"school",-0.429992703662433,9.69663839633757
2006,9360,3.084458371,1,12458,0,6.214608098,1,9360,"school",0,6.214608098
2007,1401.55,3.138850837,1,15232,0,6.214608098,1,1401.55,"school",0,6.214608098
2008,4911.97,3.187422804,1,15989,0,6.214608098,1,4911.97,"school",0,6.214608098
2009,2938.55,3.257936448,1,15337,0,6.214608098,2,1469.275,"school",0,6.214608098
2010,3688.46,3.211425984,1,14888,0,6.214608098,2,1844.23,"school",0,6.214608098
2007,74254.15,4.354074951,0,31895,1,9.210340372,1,74254.15,"school",-3.36403464176897,5.84630573023103
2007,52022.2,4.399753911,0,24430,1,9.210340372,1,52022.2,"school",-2.09256214910712,7.11777822289288
2006,38857.78,2.539035948,1,9121,1,6.214608098,3,12952.59333,"school",1.36056127676212,7.57516937476212
2010,1361.58,2.668042458,1,8647,1,6.214608098,1,1361.58,"school",-0.284106159092655,5.93050193890735
2006,29821.91,4.13574319,1,30642,1,7.824046011,2,14910.955,"school",1.19311460336211,9.01716061436211
2007,11919.47,4.184756188,1,32182,1,7.824046011,3,3973.156667,"school",2.803461220671,10.627507231671
2009,2500,4.303484438,1,31062,1,7.824046011,2,1250,"school",2.18915212652636,10.0131981375264
2010,3540.72,4.268772099,1,30003,1,7.824046011,1,3540.72,"school",1.00594524116291,8.82999125216291
2006,28964.8,4.66758247,1,30868,1,8.517193191,1,28964.8,"school",0.564357652407441,9.08155084340744
2010,2927032.85,4.799286996,1,26713,1,8.517193191,2,1463516.425,"school",-0.286363032976914,8.23083015802309
2007,6571.73,2.584609818,1,7689,1,7.824046011,2,3285.865,"school",2.34363883772778,10.1676848487278
2006,6615117.16,5.071608862,1,25510,1,11.51292546,1,6615117.16,"school",0.885585069577868,12.3985105295779
2007,25077.38,2.26459014,0,6450,1,6.214608098,6,4179.563333,"school",-1.74311097032767,4.47149712767233
2010,1124.78,2.308755914,1,6138,1,6.214608098,1,1124.78,"school",-0.231175477779483,5.98343262022052
2006,45688,0.680140965,0,1521,1,6.214608098,1,45688,"school",-2.85015207975913,3.36445601824087
2010,15789,0.763007143,0,1458,1,6.214608098,1,15789,"school",-0.290017488292045,5.92459060970796
2007,90623.73,1.710603281,0,2655,1,8.517193191,2,45311.865,"school",-3.85037797079734,4.66681522020266
2009,35589.37,1.821080541,0,2471,1,8.517193191,1,35589.37,"school",1.95168421678143,10.4688774077814
2007,20192.13,1.452122831,1,2392,1,6.214608098,2,10096.065,"school",-0.943970470646388,5.27063762735361
2006,67200.43,4.647473192,1,39642,0,7.824046011,3,22400.14333,"school",0,7.824046011
2007,12200.8,4.697687533,1,40586,0,7.824046011,3,4066.933333,"school",0,7.824046011
2008,39254.1,4.750279138,1,42778,0,7.824046011,2,19627.05,"school",0,7.824046011
2010,30036.01,4.773670028,1,39056,0,7.824046011,4,7509.0025,"school",0,7.824046011
2010,7870,2.779050612,1,13849,0,6.214608098,1,7870,"school",0,6.214608098
2006,36301.96,4.936800828,1,51550,1,9.61580548,5,7260.392,"school",-0.638646521275461,8.97715895872454
2007,5006.29,4.986010566,1,54150,1,9.61580548,2,2503.145,"school",-0.251488106347762,9.36431737365224
2008,2977.5,5.038290635,1,57057,1,9.61580548,3,992.5,"school",0.909326161880851,10.5251316418809
2009,44163.61,5.205928822,1,45588,1,10.1266311,5,8832.722,"school",1.00753701214765,11.1341681121476
2007,18545.11,5.607401937,1,106249,1,8.517193191,1,18545.11,"school",0.843577680641502,9.3607708716415
2010,10779.76,5.681378244,1,99739,1,8.517193191,1,10779.76,"school",-0.850396134353662,7.66679705664634
2006,9250.2,3.589326652,0,16294,1,8.517193191,2,4625.1,"school",-2.02489318067732,6.49230001032268
2009,5000,3.759525039,0,15454,1,8.517193191,1,5000,"school",-0.577368202218333,7.93982498878167
2007,14293.2,2.751155347,1,7831,1,6.907755279,1,14293.2,"school",0.412785183665891,7.32054046266589
2006,19155.96,3.496985356,1,18489,0,7.824046011,1,19155.96,"school",0,7.824046011
2007,14049.89,3.559522678,1,16519,0,7.824046011,2,7024.945,"school",0,7.824046011
2007,1295943.85,4.900872547,1,59139,1,8.517193191,2,647971.925,"school",-1.22252038406322,7.29467280693678
2008,26769.04,4.971130675,1,63444,1,8.517193191,2,13384.52,"school",-0.102249272218934,8.41494391878107
2010,1575.87,2.336361494,0,3724,1,6.214608098,1,1575.87,"school",-1.73432600746565,4.48028209053435
2006,26333.84,3.254002863,1,9062,0,9.210340372,1,26333.84,"school",0,9.210340372
2010,7432.56,4.006775575,0,24187,1,6.907755279,2,3716.28,"school",-0.0123413585657869,6.89541392043421
2008,14459.03,3.647500169,1,16503,1,7.824046011,1,14459.03,"school",0.191388613978429,8.01543462497843
2010,33014.07,3.677880032,1,14638,1,7.824046011,1,33014.07,"school",-0.216668715461485,7.60737729553852
2006,138641.75,3.623466871,1,17610,1,9.210340372,9,15404.63889,"school",-0.243456544597244,8.96688382740276
2007,103654.59,3.672274807,1,18097,1,9.210340372,4,25913.6475,"school",2.61939949204804,11.829739864048
2009,46027.93,3.789625288,1,18139,1,9.210340372,2,23013.965,"school",1.13266788850957,10.3430082605096
